,Key,Profitability_data
398,"dfs_day_(15, 5)_MARSI-UC2_AMBUJACEM",20.0
399,"dfs_day_(15, 5)_RSI_AMBUJACEM",32.14
400,"dfs_day_(3, 1)_BB_AMBUJACEM",45.28
401,"dfs_day_(3, 1)_BBRSI_AMBUJACEM",50.0
402,"dfs_day_(3, 1)_BBRSI-UC_AMBUJACEM",48.0
403,"dfs_day_(3, 1)_MA_AMBUJACEM",32.0
404,"dfs_day_(3, 1)_MARSI-C_AMBUJACEM",100.0
405,"dfs_day_(3, 1)_MARSI-UC1_AMBUJACEM",0.0
406,"dfs_day_(3, 1)_MARSI-UC2_AMBUJACEM",20.0
407,"dfs_day_(3, 1)_RSI_AMBUJACEM",48.39
408,"dfs_day_(30, 10)_BB_AMBUJACEM",38.46
409,"dfs_day_(30, 10)_BBRSI_AMBUJACEM",41.67
410,"dfs_day_(30, 10)_BBRSI-UC_AMBUJACEM",38.46
411,"dfs_day_(30, 10)_MA_AMBUJACEM",33.33
412,"dfs_day_(30, 10)_MARSI-C_AMBUJACEM",0.0
413,"dfs_day_(30, 10)_MARSI-UC1_AMBUJACEM",0.0
414,"dfs_day_(30, 10)_MARSI-UC2_AMBUJACEM",20.0
415,"dfs_day_(30, 10)_RSI_AMBUJACEM",31.25
416,"dfs_hour_(1, 0.33)_BB_AMBUJACEM",34.2
417,"dfs_hour_(1, 0.33)_BBRSI_AMBUJACEM",32.77
418,"dfs_hour_(1, 0.33)_BBRSI-UC_AMBUJACEM",34.23
419,"dfs_hour_(1, 0.33)_MA_AMBUJACEM",37.42
420,"dfs_hour_(1, 0.33)_MARSI-C_AMBUJACEM",33.33
421,"dfs_hour_(1, 0.33)_MARSI-UC1_AMBUJACEM",40.0
422,"dfs_hour_(1, 0.33)_MARSI-UC2_AMBUJACEM",43.24
423,"dfs_hour_(1, 0.33)_RSI_AMBUJACEM",34.3
424,"dfs_hour_(15, 5)_BB_AMBUJACEM",30.0
425,"dfs_hour_(15, 5)_BBRSI_AMBUJACEM",26.79
426,"dfs_hour_(15, 5)_BBRSI-UC_AMBUJACEM",30.0
427,"dfs_hour_(15, 5)_MA_AMBUJACEM",29.82
428,"dfs_hour_(15, 5)_MARSI-C_AMBUJACEM",66.67
429,"dfs_hour_(15, 5)_MARSI-UC1_AMBUJACEM",50.0
430,"dfs_hour_(15, 5)_MARSI-UC2_AMBUJACEM",27.78
431,"dfs_hour_(15, 5)_RSI_AMBUJACEM",28.77
432,"dfs_hour_(3, 1)_BB_AMBUJACEM",29.34
433,"dfs_hour_(3, 1)_BBRSI_AMBUJACEM",29.63
434,"dfs_hour_(3, 1)_BBRSI-UC_AMBUJACEM",29.41
435,"dfs_hour_(3, 1)_MA_AMBUJACEM",38.19
436,"dfs_hour_(3, 1)_MARSI-C_AMBUJACEM",55.56
437,"dfs_hour_(3, 1)_MARSI-UC1_AMBUJACEM",50.0
438,"dfs_hour_(3, 1)_MARSI-UC2_AMBUJACEM",48.28
439,"dfs_hour_(3, 1)_RSI_AMBUJACEM",30.33
440,"dfs_hour_(30, 10)_BB_AMBUJACEM",36.36
441,"dfs_hour_(30, 10)_BBRSI_AMBUJACEM",33.33
442,"dfs_hour_(30, 10)_BBRSI-UC_AMBUJACEM",36.36
443,"dfs_hour_(30, 10)_MA_AMBUJACEM",40.0
444,"dfs_hour_(30, 10)_MARSI-C_AMBUJACEM",50.0
445,"dfs_hour_(30, 10)_MARSI-UC1_AMBUJACEM",50.0
446,"dfs_hour_(30, 10)_MARSI-UC2_AMBUJACEM",36.36
447,"dfs_hour_(30, 10)_RSI_AMBUJACEM",34.78
448,"dfs_38minute_(1, 0.33)_BB_AMBUJACEM",35.38
449,"dfs_38minute_(1, 0.33)_BBRSI_AMBUJACEM",34.82
450,"dfs_38minute_(1, 0.33)_BBRSI-UC_AMBUJACEM",35.58
451,"dfs_38minute_(1, 0.33)_MA_AMBUJACEM",29.52
452,"dfs_38minute_(1, 0.33)_MARSI-C_AMBUJACEM",17.65
453,"dfs_38minute_(1, 0.33)_MARSI-UC1_AMBUJACEM",35.71
454,"dfs_38minute_(1, 0.33)_MARSI-UC2_AMBUJACEM",37.5
455,"dfs_38minute_(1, 0.33)_RSI_AMBUJACEM",35.41
456,"dfs_38minute_(15, 5)_BB_AMBUJACEM",32.39
457,"dfs_38minute_(15, 5)_BBRSI_AMBUJACEM",33.33
458,"dfs_38minute_(15, 5)_BBRSI-UC_AMBUJACEM",32.86
459,"dfs_38minute_(15, 5)_MA_AMBUJACEM",26.92
460,"dfs_38minute_(15, 5)_MARSI-C_AMBUJACEM",18.75
461,"dfs_38minute_(15, 5)_MARSI-UC1_AMBUJACEM",18.18
462,"dfs_38minute_(15, 5)_MARSI-UC2_AMBUJACEM",26.09
463,"dfs_38minute_(15, 5)_RSI_AMBUJACEM",30.26
464,"dfs_38minute_(3, 1)_BB_AMBUJACEM",27.98
465,"dfs_38minute_(3, 1)_BBRSI_AMBUJACEM",26.05
466,"dfs_38minute_(3, 1)_BBRSI-UC_AMBUJACEM",28.53
467,"dfs_38minute_(3, 1)_MA_AMBUJACEM",26.55
468,"dfs_38minute_(3, 1)_MARSI-C_AMBUJACEM",35.29
469,"dfs_38minute_(3, 1)_MARSI-UC1_AMBUJACEM",28.57
470,"dfs_38minute_(3, 1)_MARSI-UC2_AMBUJACEM",33.33
471,"dfs_38minute_(3, 1)_RSI_AMBUJACEM",30.12
472,"dfs_38minute_(30, 10)_BB_AMBUJACEM",38.1
473,"dfs_38minute_(30, 10)_BBRSI_AMBUJACEM",29.17
474,"dfs_38minute_(30, 10)_BBRSI-UC_AMBUJACEM",38.1
475,"dfs_38minute_(30, 10)_MA_AMBUJACEM",35.0
476,"dfs_38minute_(30, 10)_MARSI-C_AMBUJACEM",33.33
477,"dfs_38minute_(30, 10)_MARSI-UC1_AMBUJACEM",60.0
478,"dfs_38minute_(30, 10)_MARSI-UC2_AMBUJACEM",50.0
479,"dfs_38minute_(30, 10)_RSI_AMBUJACEM",33.33
480,"dfs_day_(1, 0.33)_BB_APOLLOHOSP",42.22
481,"dfs_day_(1, 0.33)_BBRSI_APOLLOHOSP",42.42
482,"dfs_day_(1, 0.33)_BBRSI-UC_APOLLOHOSP",40.91
483,"dfs_day_(1, 0.33)_MA_APOLLOHOSP",21.74
484,"dfs_day_(1, 0.33)_MARSI-C_APOLLOHOSP",100.0
485,"dfs_day_(1, 0.33)_MARSI-UC1_APOLLOHOSP",100.0
486,"dfs_day_(1, 0.33)_MARSI-UC2_APOLLOHOSP",33.33
487,"dfs_day_(1, 0.33)_RSI_APOLLOHOSP",47.06
488,"dfs_day_(15, 5)_BB_APOLLOHOSP",30.43
489,"dfs_day_(15, 5)_BBRSI_APOLLOHOSP",25.0
490,"dfs_day_(15, 5)_BBRSI-UC_APOLLOHOSP",30.43
491,"dfs_day_(15, 5)_MA_APOLLOHOSP",20.0
492,"dfs_day_(15, 5)_MARSI-C_APOLLOHOSP",100.0
493,"dfs_day_(15, 5)_MARSI-UC1_APOLLOHOSP",50.0
494,"dfs_day_(15, 5)_MARSI-UC2_APOLLOHOSP",16.67
495,"dfs_day_(15, 5)_RSI_APOLLOHOSP",41.18
496,"dfs_day_(3, 1)_BB_APOLLOHOSP",39.53
497,"dfs_day_(3, 1)_BBRSI_APOLLOHOSP",45.45
498,"dfs_day_(3, 1)_BBRSI-UC_APOLLOHOSP",39.53
499,"dfs_day_(3, 1)_MA_APOLLOHOSP",17.39
500,"dfs_day_(3, 1)_MARSI-C_APOLLOHOSP",0.0
501,"dfs_day_(3, 1)_MARSI-UC1_APOLLOHOSP",0.0
502,"dfs_day_(3, 1)_MARSI-UC2_APOLLOHOSP",0.0
503,"dfs_day_(3, 1)_RSI_APOLLOHOSP",40.24
504,"dfs_day_(30, 10)_BB_APOLLOHOSP",33.33
505,"dfs_day_(30, 10)_BBRSI_APOLLOHOSP",36.36
506,"dfs_day_(30, 10)_BBRSI-UC_APOLLOHOSP",33.33
507,"dfs_day_(30, 10)_MA_APOLLOHOSP",16.67
508,"dfs_day_(30, 10)_MARSI-C_APOLLOHOSP",100.0
509,"dfs_day_(30, 10)_MARSI-UC1_APOLLOHOSP",50.0
510,"dfs_day_(30, 10)_MARSI-UC2_APOLLOHOSP",20.0
511,"dfs_day_(30, 10)_RSI_APOLLOHOSP",41.18
512,"dfs_hour_(1, 0.33)_BB_APOLLOHOSP",33.05
513,"dfs_hour_(1, 0.33)_BBRSI_APOLLOHOSP",34.11
514,"dfs_hour_(1, 0.33)_BBRSI-UC_APOLLOHOSP",33.43
515,"dfs_hour_(1, 0.33)_MA_APOLLOHOSP",45.06
516,"dfs_hour_(1, 0.33)_MARSI-C_APOLLOHOSP",50.0
517,"dfs_hour_(1, 0.33)_MARSI-UC1_APOLLOHOSP",36.36
518,"dfs_hour_(1, 0.33)_MARSI-UC2_APOLLOHOSP",35.42
519,"dfs_hour_(1, 0.33)_RSI_APOLLOHOSP",35.05
520,"dfs_hour_(15, 5)_BB_APOLLOHOSP",36.76
521,"dfs_hour_(15, 5)_BBRSI_APOLLOHOSP",38.71
522,"dfs_hour_(15, 5)_BBRSI-UC_APOLLOHOSP",35.82
523,"dfs_hour_(15, 5)_MA_APOLLOHOSP",30.19
524,"dfs_hour_(15, 5)_MARSI-C_APOLLOHOSP",21.43
525,"dfs_hour_(15, 5)_MARSI-UC1_APOLLOHOSP",14.29
526,"dfs_hour_(15, 5)_MARSI-UC2_APOLLOHOSP",23.81
527,"dfs_hour_(15, 5)_RSI_APOLLOHOSP",36.36
528,"dfs_hour_(3, 1)_BB_APOLLOHOSP",28.72
529,"dfs_hour_(3, 1)_BBRSI_APOLLOHOSP",30.23
530,"dfs_hour_(3, 1)_BBRSI-UC_APOLLOHOSP",29.14
531,"dfs_hour_(3, 1)_MA_APOLLOHOSP",38.67
532,"dfs_hour_(3, 1)_MARSI-C_APOLLOHOSP",50.0
533,"dfs_hour_(3, 1)_MARSI-UC1_APOLLOHOSP",42.86
534,"dfs_hour_(3, 1)_MARSI-UC2_APOLLOHOSP",34.88
535,"dfs_hour_(3, 1)_RSI_APOLLOHOSP",31.92
536,"dfs_hour_(30, 10)_BB_APOLLOHOSP",42.11
537,"dfs_hour_(30, 10)_BBRSI_APOLLOHOSP",40.91
538,"dfs_hour_(30, 10)_BBRSI-UC_APOLLOHOSP",42.11
539,"dfs_hour_(30, 10)_MA_APOLLOHOSP",42.11
540,"dfs_hour_(30, 10)_MARSI-C_APOLLOHOSP",33.33
541,"dfs_hour_(30, 10)_MARSI-UC1_APOLLOHOSP",33.33
542,"dfs_hour_(30, 10)_MARSI-UC2_APOLLOHOSP",33.33
543,"dfs_hour_(30, 10)_RSI_APOLLOHOSP",41.67
544,"dfs_38minute_(1, 0.33)_BB_APOLLOHOSP",32.75
545,"dfs_38minute_(1, 0.33)_BBRSI_APOLLOHOSP",31.67
546,"dfs_38minute_(1, 0.33)_BBRSI-UC_APOLLOHOSP",32.45
547,"dfs_38minute_(1, 0.33)_MA_APOLLOHOSP",38.67
548,"dfs_38minute_(1, 0.33)_MARSI-C_APOLLOHOSP",42.11
549,"dfs_38minute_(1, 0.33)_MARSI-UC1_APOLLOHOSP",40.91
550,"dfs_38minute_(1, 0.33)_MARSI-UC2_APOLLOHOSP",42.0
551,"dfs_38minute_(1, 0.33)_RSI_APOLLOHOSP",31.94
552,"dfs_38minute_(15, 5)_BB_APOLLOHOSP",40.0
553,"dfs_38minute_(15, 5)_BBRSI_APOLLOHOSP",38.03
554,"dfs_38minute_(15, 5)_BBRSI-UC_APOLLOHOSP",40.62
555,"dfs_38minute_(15, 5)_MA_APOLLOHOSP",29.09
556,"dfs_38minute_(15, 5)_MARSI-C_APOLLOHOSP",23.53
557,"dfs_38minute_(15, 5)_MARSI-UC1_APOLLOHOSP",26.67
558,"dfs_38minute_(15, 5)_MARSI-UC2_APOLLOHOSP",32.14
559,"dfs_38minute_(15, 5)_RSI_APOLLOHOSP",36.23
560,"dfs_38minute_(3, 1)_BB_APOLLOHOSP",30.71
561,"dfs_38minute_(3, 1)_BBRSI_APOLLOHOSP",29.08
562,"dfs_38minute_(3, 1)_BBRSI-UC_APOLLOHOSP",29.49
563,"dfs_38minute_(3, 1)_MA_APOLLOHOSP",31.68
564,"dfs_38minute_(3, 1)_MARSI-C_APOLLOHOSP",36.84
565,"dfs_38minute_(3, 1)_MARSI-UC1_APOLLOHOSP",38.1
566,"dfs_38minute_(3, 1)_MARSI-UC2_APOLLOHOSP",36.96
567,"dfs_38minute_(3, 1)_RSI_APOLLOHOSP",31.01
568,"dfs_38minute_(30, 10)_BB_APOLLOHOSP",38.46
569,"dfs_38minute_(30, 10)_BBRSI_APOLLOHOSP",37.5
570,"dfs_38minute_(30, 10)_BBRSI-UC_APOLLOHOSP",38.46
571,"dfs_38minute_(30, 10)_MA_APOLLOHOSP",38.89
572,"dfs_38minute_(30, 10)_MARSI-C_APOLLOHOSP",33.33
573,"dfs_38minute_(30, 10)_MARSI-UC1_APOLLOHOSP",27.27
574,"dfs_38minute_(30, 10)_MARSI-UC2_APOLLOHOSP",38.46
575,"dfs_38minute_(30, 10)_RSI_APOLLOHOSP",41.67
576,"dfs_day_(1, 0.33)_BB_ASIANPAINT",53.33
577,"dfs_day_(1, 0.33)_BBRSI_ASIANPAINT",45.45
578,"dfs_day_(1, 0.33)_BBRSI-UC_ASIANPAINT",51.22
579,"dfs_day_(1, 0.33)_MA_ASIANPAINT",59.26
580,"dfs_day_(1, 0.33)_MARSI-C_ASIANPAINT",0.0
581,"dfs_day_(1, 0.33)_MARSI-UC1_ASIANPAINT",0.0
582,"dfs_day_(1, 0.33)_MARSI-UC2_ASIANPAINT",50.0
583,"dfs_day_(1, 0.33)_RSI_ASIANPAINT",41.27
584,"dfs_day_(15, 5)_BB_ASIANPAINT",54.55
585,"dfs_day_(15, 5)_BBRSI_ASIANPAINT",42.86
586,"dfs_day_(15, 5)_BBRSI-UC_ASIANPAINT",50.0
587,"dfs_day_(15, 5)_MA_ASIANPAINT",60.0
588,"dfs_day_(15, 5)_MARSI-C_ASIANPAINT",0.0
589,"dfs_day_(15, 5)_MARSI-UC1_ASIANPAINT",0.0
590,"dfs_day_(15, 5)_MARSI-UC2_ASIANPAINT",25.0
591,"dfs_day_(15, 5)_RSI_ASIANPAINT",45.45
592,"dfs_day_(3, 1)_BB_ASIANPAINT",50.0
593,"dfs_day_(3, 1)_BBRSI_ASIANPAINT",47.62
594,"dfs_day_(3, 1)_BBRSI-UC_ASIANPAINT",47.37
595,"dfs_day_(3, 1)_MA_ASIANPAINT",52.0
596,"dfs_day_(3, 1)_MARSI-C_ASIANPAINT",0.0
597,"dfs_day_(3, 1)_MARSI-UC1_ASIANPAINT",0.0
598,"dfs_day_(3, 1)_MARSI-UC2_ASIANPAINT",60.0
599,"dfs_day_(3, 1)_RSI_ASIANPAINT",36.73
600,"dfs_day_(30, 10)_BB_ASIANPAINT",60.0
601,"dfs_day_(30, 10)_BBRSI_ASIANPAINT",55.56
602,"dfs_day_(30, 10)_BBRSI-UC_ASIANPAINT",70.0
603,"dfs_day_(30, 10)_MA_ASIANPAINT",50.0
604,"dfs_day_(30, 10)_MARSI-C_ASIANPAINT",0.0
605,"dfs_day_(30, 10)_MARSI-UC1_ASIANPAINT",0.0
606,"dfs_day_(30, 10)_MARSI-UC2_ASIANPAINT",25.0
607,"dfs_day_(30, 10)_RSI_ASIANPAINT",58.33
608,"dfs_hour_(1, 0.33)_BB_ASIANPAINT",33.64
609,"dfs_hour_(1, 0.33)_BBRSI_ASIANPAINT",30.87
610,"dfs_hour_(1, 0.33)_BBRSI-UC_ASIANPAINT",33.02
611,"dfs_hour_(1, 0.33)_MA_ASIANPAINT",32.12
612,"dfs_hour_(1, 0.33)_MARSI-C_ASIANPAINT",50.0
613,"dfs_hour_(1, 0.33)_MARSI-UC1_ASIANPAINT",18.18
614,"dfs_hour_(1, 0.33)_MARSI-UC2_ASIANPAINT",28.89
615,"dfs_hour_(1, 0.33)_RSI_ASIANPAINT",34.56
616,"dfs_hour_(15, 5)_BB_ASIANPAINT",44.44
617,"dfs_hour_(15, 5)_BBRSI_ASIANPAINT",41.3
618,"dfs_hour_(15, 5)_BBRSI-UC_ASIANPAINT",44.44
619,"dfs_hour_(15, 5)_MA_ASIANPAINT",37.84
620,"dfs_hour_(15, 5)_MARSI-C_ASIANPAINT",44.44
621,"dfs_hour_(15, 5)_MARSI-UC1_ASIANPAINT",77.78
622,"dfs_hour_(15, 5)_MARSI-UC2_ASIANPAINT",45.83
623,"dfs_hour_(15, 5)_RSI_ASIANPAINT",45.1
624,"dfs_hour_(3, 1)_BB_ASIANPAINT",35.02
625,"dfs_hour_(3, 1)_BBRSI_ASIANPAINT",33.91
626,"dfs_hour_(3, 1)_BBRSI-UC_ASIANPAINT",34.35
627,"dfs_hour_(3, 1)_MA_ASIANPAINT",30.07
628,"dfs_hour_(3, 1)_MARSI-C_ASIANPAINT",27.27
629,"dfs_hour_(3, 1)_MARSI-UC1_ASIANPAINT",18.18
630,"dfs_hour_(3, 1)_MARSI-UC2_ASIANPAINT",28.21
631,"dfs_hour_(3, 1)_RSI_ASIANPAINT",34.46
632,"dfs_hour_(30, 10)_BB_ASIANPAINT",50.0
633,"dfs_hour_(30, 10)_BBRSI_ASIANPAINT",47.06
634,"dfs_hour_(30, 10)_BBRSI-UC_ASIANPAINT",50.0
635,"dfs_hour_(30, 10)_MA_ASIANPAINT",40.0
636,"dfs_hour_(30, 10)_MARSI-C_ASIANPAINT",50.0
637,"dfs_hour_(30, 10)_MARSI-UC1_ASIANPAINT",71.43
638,"dfs_hour_(30, 10)_MARSI-UC2_ASIANPAINT",38.46
639,"dfs_hour_(30, 10)_RSI_ASIANPAINT",50.0
640,"dfs_38minute_(1, 0.33)_BB_ASIANPAINT",35.21
641,"dfs_38minute_(1, 0.33)_BBRSI_ASIANPAINT",36.04
642,"dfs_38minute_(1, 0.33)_BBRSI-UC_ASIANPAINT",34.67
643,"dfs_38minute_(1, 0.33)_MA_ASIANPAINT",35.62
644,"dfs_38minute_(1, 0.33)_MARSI-C_ASIANPAINT",36.36
645,"dfs_38minute_(1, 0.33)_MARSI-UC1_ASIANPAINT",22.22
646,"dfs_38minute_(1, 0.33)_MARSI-UC2_ASIANPAINT",28.26
647,"dfs_38minute_(1, 0.33)_RSI_ASIANPAINT",36.04
648,"dfs_38minute_(15, 5)_BB_ASIANPAINT",46.0
649,"dfs_38minute_(15, 5)_BBRSI_ASIANPAINT",43.14
650,"dfs_38minute_(15, 5)_BBRSI-UC_ASIANPAINT",45.1
651,"dfs_38minute_(15, 5)_MA_ASIANPAINT",35.56
652,"dfs_38minute_(15, 5)_MARSI-C_ASIANPAINT",57.14
653,"dfs_38minute_(15, 5)_MARSI-UC1_ASIANPAINT",44.44
654,"dfs_38minute_(15, 5)_MARSI-UC2_ASIANPAINT",38.1
655,"dfs_38minute_(15, 5)_RSI_ASIANPAINT",44.68
656,"dfs_38minute_(3, 1)_BB_ASIANPAINT",34.41
657,"dfs_38minute_(3, 1)_BBRSI_ASIANPAINT",33.9
658,"dfs_38minute_(3, 1)_BBRSI-UC_ASIANPAINT",34.97
659,"dfs_38minute_(3, 1)_MA_ASIANPAINT",30.16
660,"dfs_38minute_(3, 1)_MARSI-C_ASIANPAINT",30.0
661,"dfs_38minute_(3, 1)_MARSI-UC1_ASIANPAINT",11.11
662,"dfs_38minute_(3, 1)_MARSI-UC2_ASIANPAINT",30.95
663,"dfs_38minute_(3, 1)_RSI_ASIANPAINT",35.6
664,"dfs_38minute_(30, 10)_BB_ASIANPAINT",53.85
665,"dfs_38minute_(30, 10)_BBRSI_ASIANPAINT",50.0
666,"dfs_38minute_(30, 10)_BBRSI-UC_ASIANPAINT",53.85
667,"dfs_38minute_(30, 10)_MA_ASIANPAINT",44.44
668,"dfs_38minute_(30, 10)_MARSI-C_ASIANPAINT",57.14
669,"dfs_38minute_(30, 10)_MARSI-UC1_ASIANPAINT",57.14
670,"dfs_38minute_(30, 10)_MARSI-UC2_ASIANPAINT",41.67
671,"dfs_38minute_(30, 10)_RSI_ASIANPAINT",50.0
672,"dfs_day_(1, 0.33)_BB_AUROPHARMA",48.05
673,"dfs_day_(1, 0.33)_BBRSI_AUROPHARMA",42.31
674,"dfs_day_(1, 0.33)_BBRSI-UC_AUROPHARMA",48.65
675,"dfs_day_(1, 0.33)_MA_AUROPHARMA",40.91
676,"dfs_day_(1, 0.33)_MARSI-C_AUROPHARMA",100.0
677,"dfs_day_(1, 0.33)_MARSI-UC1_AUROPHARMA",50.0
678,"dfs_day_(1, 0.33)_MARSI-UC2_AUROPHARMA",50.0
679,"dfs_day_(1, 0.33)_RSI_AUROPHARMA",41.74
680,"dfs_day_(15, 5)_BB_AUROPHARMA",25.0
681,"dfs_day_(15, 5)_BBRSI_AUROPHARMA",26.47
682,"dfs_day_(15, 5)_BBRSI-UC_AUROPHARMA",23.08
683,"dfs_day_(15, 5)_MA_AUROPHARMA",25.0
684,"dfs_day_(15, 5)_MARSI-C_AUROPHARMA",100.0
685,"dfs_day_(15, 5)_MARSI-UC1_AUROPHARMA",50.0
686,"dfs_day_(15, 5)_MARSI-UC2_AUROPHARMA",25.0
687,"dfs_day_(15, 5)_RSI_AUROPHARMA",26.83
688,"dfs_day_(3, 1)_BB_AUROPHARMA",37.31
689,"dfs_day_(3, 1)_BBRSI_AUROPHARMA",35.42
690,"dfs_day_(3, 1)_BBRSI-UC_AUROPHARMA",37.5
691,"dfs_day_(3, 1)_MA_AUROPHARMA",36.36
692,"dfs_day_(3, 1)_MARSI-C_AUROPHARMA",100.0
693,"dfs_day_(3, 1)_MARSI-UC1_AUROPHARMA",0.0
694,"dfs_day_(3, 1)_MARSI-UC2_AUROPHARMA",0.0
695,"dfs_day_(3, 1)_RSI_AUROPHARMA",37.5
696,"dfs_day_(30, 10)_BB_AUROPHARMA",17.65
697,"dfs_day_(30, 10)_BBRSI_AUROPHARMA",17.65
698,"dfs_day_(30, 10)_BBRSI-UC_AUROPHARMA",17.65
699,"dfs_day_(30, 10)_MA_AUROPHARMA",25.0
700,"dfs_day_(30, 10)_MARSI-C_AUROPHARMA",0.0
701,"dfs_day_(30, 10)_MARSI-UC1_AUROPHARMA",50.0
702,"dfs_day_(30, 10)_MARSI-UC2_AUROPHARMA",25.0
703,"dfs_day_(30, 10)_RSI_AUROPHARMA",25.0
704,"dfs_hour_(1, 0.33)_BB_AUROPHARMA",35.1
705,"dfs_hour_(1, 0.33)_BBRSI_AUROPHARMA",37.95
706,"dfs_hour_(1, 0.33)_BBRSI-UC_AUROPHARMA",35.14
707,"dfs_hour_(1, 0.33)_MA_AUROPHARMA",30.32
708,"dfs_hour_(1, 0.33)_MARSI-C_AUROPHARMA",37.5
709,"dfs_hour_(1, 0.33)_MARSI-UC1_AUROPHARMA",30.0
710,"dfs_hour_(1, 0.33)_MARSI-UC2_AUROPHARMA",28.95
711,"dfs_hour_(1, 0.33)_RSI_AUROPHARMA",37.36
712,"dfs_hour_(15, 5)_BB_AUROPHARMA",27.16
713,"dfs_hour_(15, 5)_BBRSI_AUROPHARMA",28.92
714,"dfs_hour_(15, 5)_BBRSI-UC_AUROPHARMA",28.05
715,"dfs_hour_(15, 5)_MA_AUROPHARMA",26.42
716,"dfs_hour_(15, 5)_MARSI-C_AUROPHARMA",15.38
717,"dfs_hour_(15, 5)_MARSI-UC1_AUROPHARMA",42.86
718,"dfs_hour_(15, 5)_MARSI-UC2_AUROPHARMA",20.0
719,"dfs_hour_(15, 5)_RSI_AUROPHARMA",29.29
720,"dfs_hour_(3, 1)_BB_AUROPHARMA",33.74
721,"dfs_hour_(3, 1)_BBRSI_AUROPHARMA",36.14
722,"dfs_hour_(3, 1)_BBRSI-UC_AUROPHARMA",33.95
723,"dfs_hour_(3, 1)_MA_AUROPHARMA",29.05
724,"dfs_hour_(3, 1)_MARSI-C_AUROPHARMA",28.57
725,"dfs_hour_(3, 1)_MARSI-UC1_AUROPHARMA",55.56
726,"dfs_hour_(3, 1)_MARSI-UC2_AUROPHARMA",32.35
727,"dfs_hour_(3, 1)_RSI_AUROPHARMA",31.62
728,"dfs_hour_(30, 10)_BB_AUROPHARMA",29.03
729,"dfs_hour_(30, 10)_BBRSI_AUROPHARMA",27.59
730,"dfs_hour_(30, 10)_BBRSI-UC_AUROPHARMA",29.03
731,"dfs_hour_(30, 10)_MA_AUROPHARMA",23.08
732,"dfs_hour_(30, 10)_MARSI-C_AUROPHARMA",25.0
733,"dfs_hour_(30, 10)_MARSI-UC1_AUROPHARMA",0.0
734,"dfs_hour_(30, 10)_MARSI-UC2_AUROPHARMA",13.33
735,"dfs_hour_(30, 10)_RSI_AUROPHARMA",25.81
736,"dfs_38minute_(1, 0.33)_BB_AUROPHARMA",31.44
737,"dfs_38minute_(1, 0.33)_BBRSI_AUROPHARMA",32.1
738,"dfs_38minute_(1, 0.33)_BBRSI-UC_AUROPHARMA",31.91
739,"dfs_38minute_(1, 0.33)_MA_AUROPHARMA",34.98
740,"dfs_38minute_(1, 0.33)_MARSI-C_AUROPHARMA",37.5
741,"dfs_38minute_(1, 0.33)_MARSI-UC1_AUROPHARMA",25.0
742,"dfs_38minute_(1, 0.33)_MARSI-UC2_AUROPHARMA",36.67
743,"dfs_38minute_(1, 0.33)_RSI_AUROPHARMA",34.26
744,"dfs_38minute_(15, 5)_BB_AUROPHARMA",28.28
745,"dfs_38minute_(15, 5)_BBRSI_AUROPHARMA",26.74
746,"dfs_38minute_(15, 5)_BBRSI-UC_AUROPHARMA",28.28
747,"dfs_38minute_(15, 5)_MA_AUROPHARMA",29.03
748,"dfs_38minute_(15, 5)_MARSI-C_AUROPHARMA",13.33
749,"dfs_38minute_(15, 5)_MARSI-UC1_AUROPHARMA",27.27
750,"dfs_38minute_(15, 5)_MARSI-UC2_AUROPHARMA",24.14
751,"dfs_38minute_(15, 5)_RSI_AUROPHARMA",29.82
752,"dfs_38minute_(3, 1)_BB_AUROPHARMA",26.84
753,"dfs_38minute_(3, 1)_BBRSI_AUROPHARMA",27.99
754,"dfs_38minute_(3, 1)_BBRSI-UC_AUROPHARMA",28.92
755,"dfs_38minute_(3, 1)_MA_AUROPHARMA",29.95
756,"dfs_38minute_(3, 1)_MARSI-C_AUROPHARMA",18.75
757,"dfs_38minute_(3, 1)_MARSI-UC1_AUROPHARMA",35.71
758,"dfs_38minute_(3, 1)_MARSI-UC2_AUROPHARMA",32.65
759,"dfs_38minute_(3, 1)_RSI_AUROPHARMA",30.46
760,"dfs_38minute_(30, 10)_BB_AUROPHARMA",24.24
761,"dfs_38minute_(30, 10)_BBRSI_AUROPHARMA",21.21
762,"dfs_38minute_(30, 10)_BBRSI-UC_AUROPHARMA",24.24
763,"dfs_38minute_(30, 10)_MA_AUROPHARMA",24.24
764,"dfs_38minute_(30, 10)_MARSI-C_AUROPHARMA",7.69
765,"dfs_38minute_(30, 10)_MARSI-UC1_AUROPHARMA",14.29
766,"dfs_38minute_(30, 10)_MARSI-UC2_AUROPHARMA",21.05
767,"dfs_38minute_(30, 10)_RSI_AUROPHARMA",28.21
768,"dfs_day_(1, 0.33)_BB_AXISBANK",45.1
769,"dfs_day_(1, 0.33)_BBRSI_AXISBANK",38.71
770,"dfs_day_(1, 0.33)_BBRSI-UC_AXISBANK",44.0
771,"dfs_day_(1, 0.33)_MA_AXISBANK",50.0
772,"dfs_day_(1, 0.33)_MARSI-C_AXISBANK",33.33
773,"dfs_day_(1, 0.33)_MARSI-UC1_AXISBANK",0.0
774,"dfs_day_(1, 0.33)_MARSI-UC2_AXISBANK",0.0
775,"dfs_day_(1, 0.33)_RSI_AXISBANK",40.91
