,Key,Entry_data
7092,"dfs_38minute_(3, 1)_MARSI-C_NTPC",21
7093,"dfs_38minute_(3, 1)_MARSI-UC1_NTPC",16
7094,"dfs_38minute_(3, 1)_MARSI-UC2_NTPC",56
7095,"dfs_38minute_(3, 1)_RSI_NTPC",469
7096,"dfs_38minute_(30, 10)_BB_NTPC",20
7097,"dfs_38minute_(30, 10)_BBRSI_NTPC",19
7098,"dfs_38minute_(30, 10)_BBRSI-UC_NTPC",20
7099,"dfs_38minute_(30, 10)_MA_NTPC",14
7100,"dfs_38minute_(30, 10)_MARSI-C_NTPC",7
7101,"dfs_38minute_(30, 10)_MARSI-UC1_NTPC",8
7102,"dfs_38minute_(30, 10)_MARSI-UC2_NTPC",12
7103,"dfs_38minute_(30, 10)_RSI_NTPC",16
7104,"dfs_day_(1, 0.33)_BB_ONGC",59
7105,"dfs_day_(1, 0.33)_BBRSI_ONGC",28
7106,"dfs_day_(1, 0.33)_BBRSI-UC_ONGC",56
7107,"dfs_day_(1, 0.33)_MA_ONGC",18
7108,"dfs_day_(1, 0.33)_MARSI-C_ONGC",1
7109,"dfs_day_(1, 0.33)_MARSI-UC1_ONGC",1
7110,"dfs_day_(1, 0.33)_MARSI-UC2_ONGC",2
7111,"dfs_day_(1, 0.33)_RSI_ONGC",101
7112,"dfs_day_(15, 5)_BB_ONGC",33
7113,"dfs_day_(15, 5)_BBRSI_ONGC",18
7114,"dfs_day_(15, 5)_BBRSI-UC_ONGC",32
7115,"dfs_day_(15, 5)_MA_ONGC",14
7116,"dfs_day_(15, 5)_MARSI-C_ONGC",1
7117,"dfs_day_(15, 5)_MARSI-UC1_ONGC",1
7118,"dfs_day_(15, 5)_MARSI-UC2_ONGC",2
7119,"dfs_day_(15, 5)_RSI_ONGC",35
7120,"dfs_day_(3, 1)_BB_ONGC",54
7121,"dfs_day_(3, 1)_BBRSI_ONGC",26
7122,"dfs_day_(3, 1)_BBRSI-UC_ONGC",53
7123,"dfs_day_(3, 1)_MA_ONGC",17
7124,"dfs_day_(3, 1)_MARSI-C_ONGC",1
7125,"dfs_day_(3, 1)_MARSI-UC1_ONGC",1
7126,"dfs_day_(3, 1)_MARSI-UC2_ONGC",2
7127,"dfs_day_(3, 1)_RSI_ONGC",72
7128,"dfs_day_(30, 10)_BB_ONGC",17
7129,"dfs_day_(30, 10)_BBRSI_ONGC",13
7130,"dfs_day_(30, 10)_BBRSI-UC_ONGC",17
7131,"dfs_day_(30, 10)_MA_ONGC",9
7132,"dfs_day_(30, 10)_MARSI-C_ONGC",1
7133,"dfs_day_(30, 10)_MARSI-UC1_ONGC",1
7134,"dfs_day_(30, 10)_MARSI-UC2_ONGC",2
7135,"dfs_day_(30, 10)_RSI_ONGC",18
7136,"dfs_hour_(1, 0.33)_BB_ONGC",374
7137,"dfs_hour_(1, 0.33)_BBRSI_ONGC",273
7138,"dfs_hour_(1, 0.33)_BBRSI-UC_ONGC",362
7139,"dfs_hour_(1, 0.33)_MA_ONGC",153
7140,"dfs_hour_(1, 0.33)_MARSI-C_ONGC",17
7141,"dfs_hour_(1, 0.33)_MARSI-UC1_ONGC",19
7142,"dfs_hour_(1, 0.33)_MARSI-UC2_ONGC",44
7143,"dfs_hour_(1, 0.33)_RSI_ONGC",698
7144,"dfs_hour_(15, 5)_BB_ONGC",83
7145,"dfs_hour_(15, 5)_BBRSI_ONGC",75
7146,"dfs_hour_(15, 5)_BBRSI-UC_ONGC",82
7147,"dfs_hour_(15, 5)_MA_ONGC",55
7148,"dfs_hour_(15, 5)_MARSI-C_ONGC",12
7149,"dfs_hour_(15, 5)_MARSI-UC1_ONGC",13
7150,"dfs_hour_(15, 5)_MARSI-UC2_ONGC",24
7151,"dfs_hour_(15, 5)_RSI_ONGC",93
7152,"dfs_hour_(3, 1)_BB_ONGC",277
7153,"dfs_hour_(3, 1)_BBRSI_ONGC",220
7154,"dfs_hour_(3, 1)_BBRSI-UC_ONGC",273
7155,"dfs_hour_(3, 1)_MA_ONGC",140
7156,"dfs_hour_(3, 1)_MARSI-C_ONGC",17
7157,"dfs_hour_(3, 1)_MARSI-UC1_ONGC",15
7158,"dfs_hour_(3, 1)_MARSI-UC2_ONGC",39
7159,"dfs_hour_(3, 1)_RSI_ONGC",447
7160,"dfs_hour_(30, 10)_BB_ONGC",27
7161,"dfs_hour_(30, 10)_BBRSI_ONGC",29
7162,"dfs_hour_(30, 10)_BBRSI-UC_ONGC",27
7163,"dfs_hour_(30, 10)_MA_ONGC",24
7164,"dfs_hour_(30, 10)_MARSI-C_ONGC",11
7165,"dfs_hour_(30, 10)_MARSI-UC1_ONGC",9
7166,"dfs_hour_(30, 10)_MARSI-UC2_ONGC",13
7167,"dfs_hour_(30, 10)_RSI_ONGC",29
7168,"dfs_38minute_(1, 0.33)_BB_ONGC",536
7169,"dfs_38minute_(1, 0.33)_BBRSI_ONGC",378
7170,"dfs_38minute_(1, 0.33)_BBRSI-UC_ONGC",518
7171,"dfs_38minute_(1, 0.33)_MA_ONGC",217
7172,"dfs_38minute_(1, 0.33)_MARSI-C_ONGC",15
7173,"dfs_38minute_(1, 0.33)_MARSI-UC1_ONGC",20
7174,"dfs_38minute_(1, 0.33)_MARSI-UC2_ONGC",47
7175,"dfs_38minute_(1, 0.33)_RSI_ONGC",933
7176,"dfs_38minute_(15, 5)_BB_ONGC",99
7177,"dfs_38minute_(15, 5)_BBRSI_ONGC",88
7178,"dfs_38minute_(15, 5)_BBRSI-UC_ONGC",99
7179,"dfs_38minute_(15, 5)_MA_ONGC",68
7180,"dfs_38minute_(15, 5)_MARSI-C_ONGC",15
7181,"dfs_38minute_(15, 5)_MARSI-UC1_ONGC",12
7182,"dfs_38minute_(15, 5)_MARSI-UC2_ONGC",25
7183,"dfs_38minute_(15, 5)_RSI_ONGC",82
7184,"dfs_38minute_(3, 1)_BB_ONGC",379
7185,"dfs_38minute_(3, 1)_BBRSI_ONGC",285
7186,"dfs_38minute_(3, 1)_BBRSI-UC_ONGC",371
7187,"dfs_38minute_(3, 1)_MA_ONGC",200
7188,"dfs_38minute_(3, 1)_MARSI-C_ONGC",15
7189,"dfs_38minute_(3, 1)_MARSI-UC1_ONGC",17
7190,"dfs_38minute_(3, 1)_MARSI-UC2_ONGC",41
7191,"dfs_38minute_(3, 1)_RSI_ONGC",555
7192,"dfs_38minute_(30, 10)_BB_ONGC",29
7193,"dfs_38minute_(30, 10)_BBRSI_ONGC",26
7194,"dfs_38minute_(30, 10)_BBRSI-UC_ONGC",29
7195,"dfs_38minute_(30, 10)_MA_ONGC",27
7196,"dfs_38minute_(30, 10)_MARSI-C_ONGC",12
7197,"dfs_38minute_(30, 10)_MARSI-UC1_ONGC",8
7198,"dfs_38minute_(30, 10)_MARSI-UC2_ONGC",18
7199,"dfs_38minute_(30, 10)_RSI_ONGC",27
7200,"dfs_day_(1, 0.33)_BB_PEL",72
7201,"dfs_day_(1, 0.33)_BBRSI_PEL",41
7202,"dfs_day_(1, 0.33)_BBRSI-UC_PEL",70
7203,"dfs_day_(1, 0.33)_MA_PEL",18
7204,"dfs_day_(1, 0.33)_MARSI-C_PEL",1
7205,"dfs_day_(1, 0.33)_MARSI-UC1_PEL",1
7206,"dfs_day_(1, 0.33)_MARSI-UC2_PEL",3
7207,"dfs_day_(1, 0.33)_RSI_PEL",98
7208,"dfs_day_(15, 5)_BB_PEL",42
7209,"dfs_day_(15, 5)_BBRSI_PEL",27
7210,"dfs_day_(15, 5)_BBRSI-UC_PEL",42
7211,"dfs_day_(15, 5)_MA_PEL",15
7212,"dfs_day_(15, 5)_MARSI-C_PEL",1
7213,"dfs_day_(15, 5)_MARSI-UC1_PEL",1
7214,"dfs_day_(15, 5)_MARSI-UC2_PEL",3
7215,"dfs_day_(15, 5)_RSI_PEL",49
7216,"dfs_day_(3, 1)_BB_PEL",68
7217,"dfs_day_(3, 1)_BBRSI_PEL",40
7218,"dfs_day_(3, 1)_BBRSI-UC_PEL",67
7219,"dfs_day_(3, 1)_MA_PEL",17
7220,"dfs_day_(3, 1)_MARSI-C_PEL",1
7221,"dfs_day_(3, 1)_MARSI-UC1_PEL",1
7222,"dfs_day_(3, 1)_MARSI-UC2_PEL",3
7223,"dfs_day_(3, 1)_RSI_PEL",86
7224,"dfs_day_(30, 10)_BB_PEL",25
7225,"dfs_day_(30, 10)_BBRSI_PEL",24
7226,"dfs_day_(30, 10)_BBRSI-UC_PEL",25
7227,"dfs_day_(30, 10)_MA_PEL",14
7228,"dfs_day_(30, 10)_MARSI-C_PEL",1
7229,"dfs_day_(30, 10)_MARSI-UC1_PEL",1
7230,"dfs_day_(30, 10)_MARSI-UC2_PEL",2
7231,"dfs_day_(30, 10)_RSI_PEL",29
7232,"dfs_hour_(1, 0.33)_BB_PEL",403
7233,"dfs_hour_(1, 0.33)_BBRSI_PEL",293
7234,"dfs_hour_(1, 0.33)_BBRSI-UC_PEL",393
7235,"dfs_hour_(1, 0.33)_MA_PEL",152
7236,"dfs_hour_(1, 0.33)_MARSI-C_PEL",7
7237,"dfs_hour_(1, 0.33)_MARSI-UC1_PEL",8
7238,"dfs_hour_(1, 0.33)_MARSI-UC2_PEL",32
7239,"dfs_hour_(1, 0.33)_RSI_PEL",724
7240,"dfs_hour_(15, 5)_BB_PEL",100
7241,"dfs_hour_(15, 5)_BBRSI_PEL",86
7242,"dfs_hour_(15, 5)_BBRSI-UC_PEL",98
7243,"dfs_hour_(15, 5)_MA_PEL",74
7244,"dfs_hour_(15, 5)_MARSI-C_PEL",7
7245,"dfs_hour_(15, 5)_MARSI-UC1_PEL",8
7246,"dfs_hour_(15, 5)_MARSI-UC2_PEL",21
7247,"dfs_hour_(15, 5)_RSI_PEL",120
7248,"dfs_hour_(3, 1)_BB_PEL",324
7249,"dfs_hour_(3, 1)_BBRSI_PEL",250
7250,"dfs_hour_(3, 1)_BBRSI-UC_PEL",318
7251,"dfs_hour_(3, 1)_MA_PEL",145
7252,"dfs_hour_(3, 1)_MARSI-C_PEL",7
7253,"dfs_hour_(3, 1)_MARSI-UC1_PEL",8
7254,"dfs_hour_(3, 1)_MARSI-UC2_PEL",30
7255,"dfs_hour_(3, 1)_RSI_PEL",492
7256,"dfs_hour_(30, 10)_BB_PEL",42
7257,"dfs_hour_(30, 10)_BBRSI_PEL",39
7258,"dfs_hour_(30, 10)_BBRSI-UC_PEL",40
7259,"dfs_hour_(30, 10)_MA_PEL",27
7260,"dfs_hour_(30, 10)_MARSI-C_PEL",7
7261,"dfs_hour_(30, 10)_MARSI-UC1_PEL",8
7262,"dfs_hour_(30, 10)_MARSI-UC2_PEL",16
7263,"dfs_hour_(30, 10)_RSI_PEL",38
7264,"dfs_38minute_(1, 0.33)_BB_PEL",577
7265,"dfs_38minute_(1, 0.33)_BBRSI_PEL",402
7266,"dfs_38minute_(1, 0.33)_BBRSI-UC_PEL",559
7267,"dfs_38minute_(1, 0.33)_MA_PEL",209
7268,"dfs_38minute_(1, 0.33)_MARSI-C_PEL",16
7269,"dfs_38minute_(1, 0.33)_MARSI-UC1_PEL",19
7270,"dfs_38minute_(1, 0.33)_MARSI-UC2_PEL",59
7271,"dfs_38minute_(1, 0.33)_RSI_PEL",972
7272,"dfs_38minute_(15, 5)_BB_PEL",109
7273,"dfs_38minute_(15, 5)_BBRSI_PEL",103
7274,"dfs_38minute_(15, 5)_BBRSI-UC_PEL",112
7275,"dfs_38minute_(15, 5)_MA_PEL",74
7276,"dfs_38minute_(15, 5)_MARSI-C_PEL",15
7277,"dfs_38minute_(15, 5)_MARSI-UC1_PEL",17
7278,"dfs_38minute_(15, 5)_MARSI-UC2_PEL",36
7279,"dfs_38minute_(15, 5)_RSI_PEL",119
7280,"dfs_38minute_(3, 1)_BB_PEL",442
7281,"dfs_38minute_(3, 1)_BBRSI_PEL",324
7282,"dfs_38minute_(3, 1)_BBRSI-UC_PEL",432
7283,"dfs_38minute_(3, 1)_MA_PEL",191
7284,"dfs_38minute_(3, 1)_MARSI-C_PEL",16
7285,"dfs_38minute_(3, 1)_MARSI-UC1_PEL",19
7286,"dfs_38minute_(3, 1)_MARSI-UC2_PEL",52
7287,"dfs_38minute_(3, 1)_RSI_PEL",608
7288,"dfs_38minute_(30, 10)_BB_PEL",49
7289,"dfs_38minute_(30, 10)_BBRSI_PEL",36
7290,"dfs_38minute_(30, 10)_BBRSI-UC_PEL",46
7291,"dfs_38minute_(30, 10)_MA_PEL",34
7292,"dfs_38minute_(30, 10)_MARSI-C_PEL",13
7293,"dfs_38minute_(30, 10)_MARSI-UC1_PEL",12
7294,"dfs_38minute_(30, 10)_MARSI-UC2_PEL",20
7295,"dfs_38minute_(30, 10)_RSI_PEL",43
7296,"dfs_day_(1, 0.33)_BB_PGHH",49
7297,"dfs_day_(1, 0.33)_BBRSI_PGHH",27
7298,"dfs_day_(1, 0.33)_BBRSI-UC_PGHH",49
7299,"dfs_day_(1, 0.33)_MA_PGHH",21
7300,"dfs_day_(1, 0.33)_MARSI-C_PGHH",1
7301,"dfs_day_(1, 0.33)_MARSI-UC1_PGHH",1
7302,"dfs_day_(1, 0.33)_MARSI-UC2_PGHH",7
7303,"dfs_day_(1, 0.33)_RSI_PGHH",74
7304,"dfs_day_(15, 5)_BB_PGHH",15
7305,"dfs_day_(15, 5)_BBRSI_PGHH",14
7306,"dfs_day_(15, 5)_BBRSI-UC_PGHH",15
7307,"dfs_day_(15, 5)_MA_PGHH",14
7308,"dfs_day_(15, 5)_MARSI-C_PGHH",1
7309,"dfs_day_(15, 5)_MARSI-UC1_PGHH",1
7310,"dfs_day_(15, 5)_MARSI-UC2_PGHH",6
7311,"dfs_day_(15, 5)_RSI_PGHH",16
7312,"dfs_day_(3, 1)_BB_PGHH",46
7313,"dfs_day_(3, 1)_BBRSI_PGHH",25
7314,"dfs_day_(3, 1)_BBRSI-UC_PGHH",46
7315,"dfs_day_(3, 1)_MA_PGHH",21
7316,"dfs_day_(3, 1)_MARSI-C_PGHH",1
7317,"dfs_day_(3, 1)_MARSI-UC1_PGHH",1
7318,"dfs_day_(3, 1)_MARSI-UC2_PGHH",7
7319,"dfs_day_(3, 1)_RSI_PGHH",54
7320,"dfs_day_(30, 10)_BB_PGHH",7
7321,"dfs_day_(30, 10)_BBRSI_PGHH",5
7322,"dfs_day_(30, 10)_BBRSI-UC_PGHH",7
7323,"dfs_day_(30, 10)_MA_PGHH",5
7324,"dfs_day_(30, 10)_MARSI-C_PGHH",1
7325,"dfs_day_(30, 10)_MARSI-UC1_PGHH",1
7326,"dfs_day_(30, 10)_MARSI-UC2_PGHH",5
7327,"dfs_day_(30, 10)_RSI_PGHH",5
7328,"dfs_hour_(1, 0.33)_BB_PGHH",348
7329,"dfs_hour_(1, 0.33)_BBRSI_PGHH",197
7330,"dfs_hour_(1, 0.33)_BBRSI-UC_PGHH",324
7331,"dfs_hour_(1, 0.33)_MA_PGHH",170
7332,"dfs_hour_(1, 0.33)_MARSI-C_PGHH",13
7333,"dfs_hour_(1, 0.33)_MARSI-UC1_PGHH",8
7334,"dfs_hour_(1, 0.33)_MARSI-UC2_PGHH",42
7335,"dfs_hour_(1, 0.33)_RSI_PGHH",413
7336,"dfs_hour_(15, 5)_BB_PGHH",31
7337,"dfs_hour_(15, 5)_BBRSI_PGHH",31
7338,"dfs_hour_(15, 5)_BBRSI-UC_PGHH",31
7339,"dfs_hour_(15, 5)_MA_PGHH",28
7340,"dfs_hour_(15, 5)_MARSI-C_PGHH",9
7341,"dfs_hour_(15, 5)_MARSI-UC1_PGHH",6
7342,"dfs_hour_(15, 5)_MARSI-UC2_PGHH",17
7343,"dfs_hour_(15, 5)_RSI_PGHH",31
7344,"dfs_hour_(3, 1)_BB_PGHH",212
7345,"dfs_hour_(3, 1)_BBRSI_PGHH",147
7346,"dfs_hour_(3, 1)_BBRSI-UC_PGHH",206
7347,"dfs_hour_(3, 1)_MA_PGHH",134
7348,"dfs_hour_(3, 1)_MARSI-C_PGHH",12
7349,"dfs_hour_(3, 1)_MARSI-UC1_PGHH",7
7350,"dfs_hour_(3, 1)_MARSI-UC2_PGHH",38
7351,"dfs_hour_(3, 1)_RSI_PGHH",273
7352,"dfs_hour_(30, 10)_BB_PGHH",10
7353,"dfs_hour_(30, 10)_BBRSI_PGHH",10
7354,"dfs_hour_(30, 10)_BBRSI-UC_PGHH",10
7355,"dfs_hour_(30, 10)_MA_PGHH",10
7356,"dfs_hour_(30, 10)_MARSI-C_PGHH",6
7357,"dfs_hour_(30, 10)_MARSI-UC1_PGHH",4
7358,"dfs_hour_(30, 10)_MARSI-UC2_PGHH",8
7359,"dfs_hour_(30, 10)_RSI_PGHH",9
7360,"dfs_38minute_(1, 0.33)_BB_PGHH",438
7361,"dfs_38minute_(1, 0.33)_BBRSI_PGHH",265
7362,"dfs_38minute_(1, 0.33)_BBRSI-UC_PGHH",422
7363,"dfs_38minute_(1, 0.33)_MA_PGHH",220
7364,"dfs_38minute_(1, 0.33)_MARSI-C_PGHH",9
7365,"dfs_38minute_(1, 0.33)_MARSI-UC1_PGHH",11
7366,"dfs_38minute_(1, 0.33)_MARSI-UC2_PGHH",60
7367,"dfs_38minute_(1, 0.33)_RSI_PGHH",540
7368,"dfs_38minute_(15, 5)_BB_PGHH",33
7369,"dfs_38minute_(15, 5)_BBRSI_PGHH",33
7370,"dfs_38minute_(15, 5)_BBRSI-UC_PGHH",33
7371,"dfs_38minute_(15, 5)_MA_PGHH",36
7372,"dfs_38minute_(15, 5)_MARSI-C_PGHH",7
7373,"dfs_38minute_(15, 5)_MARSI-UC1_PGHH",8
7374,"dfs_38minute_(15, 5)_MARSI-UC2_PGHH",21
7375,"dfs_38minute_(15, 5)_RSI_PGHH",31
7376,"dfs_38minute_(3, 1)_BB_PGHH",263
7377,"dfs_38minute_(3, 1)_BBRSI_PGHH",192
7378,"dfs_38minute_(3, 1)_BBRSI-UC_PGHH",263
7379,"dfs_38minute_(3, 1)_MA_PGHH",160
7380,"dfs_38minute_(3, 1)_MARSI-C_PGHH",8
7381,"dfs_38minute_(3, 1)_MARSI-UC1_PGHH",11
7382,"dfs_38minute_(3, 1)_MARSI-UC2_PGHH",54
7383,"dfs_38minute_(3, 1)_RSI_PGHH",321
7384,"dfs_38minute_(30, 10)_BB_PGHH",6
7385,"dfs_38minute_(30, 10)_BBRSI_PGHH",9
7386,"dfs_38minute_(30, 10)_BBRSI-UC_PGHH",6
7387,"dfs_38minute_(30, 10)_MA_PGHH",10
7388,"dfs_38minute_(30, 10)_MARSI-C_PGHH",5
7389,"dfs_38minute_(30, 10)_MARSI-UC1_PGHH",4
7390,"dfs_38minute_(30, 10)_MARSI-UC2_PGHH",8
7391,"dfs_38minute_(30, 10)_RSI_PGHH",9
7392,"dfs_day_(1, 0.33)_BB_PIDILITIND",41
7393,"dfs_day_(1, 0.33)_BBRSI_PIDILITIND",23
7394,"dfs_day_(1, 0.33)_BBRSI-UC_PIDILITIND",38
7395,"dfs_day_(1, 0.33)_MA_PIDILITIND",29
7396,"dfs_day_(1, 0.33)_MARSI-C_PIDILITIND",1
7397,"dfs_day_(1, 0.33)_MARSI-UC1_PIDILITIND",0
7398,"dfs_day_(1, 0.33)_MARSI-UC2_PIDILITIND",5
7399,"dfs_day_(1, 0.33)_RSI_PIDILITIND",75
7400,"dfs_day_(15, 5)_BB_PIDILITIND",22
7401,"dfs_day_(15, 5)_BBRSI_PIDILITIND",15
7402,"dfs_day_(15, 5)_BBRSI-UC_PIDILITIND",22
7403,"dfs_day_(15, 5)_MA_PIDILITIND",16
7404,"dfs_day_(15, 5)_MARSI-C_PIDILITIND",1
7405,"dfs_day_(15, 5)_MARSI-UC1_PIDILITIND",0
7406,"dfs_day_(15, 5)_MARSI-UC2_PIDILITIND",4
7407,"dfs_day_(15, 5)_RSI_PIDILITIND",20
7408,"dfs_day_(3, 1)_BB_PIDILITIND",34
7409,"dfs_day_(3, 1)_BBRSI_PIDILITIND",19
7410,"dfs_day_(3, 1)_BBRSI-UC_PIDILITIND",32
7411,"dfs_day_(3, 1)_MA_PIDILITIND",28
7412,"dfs_day_(3, 1)_MARSI-C_PIDILITIND",1
7413,"dfs_day_(3, 1)_MARSI-UC1_PIDILITIND",0
7414,"dfs_day_(3, 1)_MARSI-UC2_PIDILITIND",4
7415,"dfs_day_(3, 1)_RSI_PIDILITIND",53
7416,"dfs_day_(30, 10)_BB_PIDILITIND",10
7417,"dfs_day_(30, 10)_BBRSI_PIDILITIND",9
7418,"dfs_day_(30, 10)_BBRSI-UC_PIDILITIND",10
7419,"dfs_day_(30, 10)_MA_PIDILITIND",11
7420,"dfs_day_(30, 10)_MARSI-C_PIDILITIND",1
7421,"dfs_day_(30, 10)_MARSI-UC1_PIDILITIND",0
7422,"dfs_day_(30, 10)_MARSI-UC2_PIDILITIND",4
7423,"dfs_day_(30, 10)_RSI_PIDILITIND",11
7424,"dfs_hour_(1, 0.33)_BB_PIDILITIND",324
7425,"dfs_hour_(1, 0.33)_BBRSI_PIDILITIND",205
7426,"dfs_hour_(1, 0.33)_BBRSI-UC_PIDILITIND",307
7427,"dfs_hour_(1, 0.33)_MA_PIDILITIND",164
7428,"dfs_hour_(1, 0.33)_MARSI-C_PIDILITIND",11
7429,"dfs_hour_(1, 0.33)_MARSI-UC1_PIDILITIND",11
7430,"dfs_hour_(1, 0.33)_MARSI-UC2_PIDILITIND",43
7431,"dfs_hour_(1, 0.33)_RSI_PIDILITIND",523
7432,"dfs_hour_(15, 5)_BB_PIDILITIND",43
7433,"dfs_hour_(15, 5)_BBRSI_PIDILITIND",36
7434,"dfs_hour_(15, 5)_BBRSI-UC_PIDILITIND",42
7435,"dfs_hour_(15, 5)_MA_PIDILITIND",44
7436,"dfs_hour_(15, 5)_MARSI-C_PIDILITIND",8
7437,"dfs_hour_(15, 5)_MARSI-UC1_PIDILITIND",8
7438,"dfs_hour_(15, 5)_MARSI-UC2_PIDILITIND",25
7439,"dfs_hour_(15, 5)_RSI_PIDILITIND",43
7440,"dfs_hour_(3, 1)_BB_PIDILITIND",246
7441,"dfs_hour_(3, 1)_BBRSI_PIDILITIND",173
7442,"dfs_hour_(3, 1)_BBRSI-UC_PIDILITIND",236
7443,"dfs_hour_(3, 1)_MA_PIDILITIND",143
7444,"dfs_hour_(3, 1)_MARSI-C_PIDILITIND",10
7445,"dfs_hour_(3, 1)_MARSI-UC1_PIDILITIND",9
7446,"dfs_hour_(3, 1)_MARSI-UC2_PIDILITIND",36
7447,"dfs_hour_(3, 1)_RSI_PIDILITIND",336
7448,"dfs_hour_(30, 10)_BB_PIDILITIND",14
7449,"dfs_hour_(30, 10)_BBRSI_PIDILITIND",16
7450,"dfs_hour_(30, 10)_BBRSI-UC_PIDILITIND",14
7451,"dfs_hour_(30, 10)_MA_PIDILITIND",17
7452,"dfs_hour_(30, 10)_MARSI-C_PIDILITIND",5
7453,"dfs_hour_(30, 10)_MARSI-UC1_PIDILITIND",5
7454,"dfs_hour_(30, 10)_MARSI-UC2_PIDILITIND",11
7455,"dfs_hour_(30, 10)_RSI_PIDILITIND",15
7456,"dfs_38minute_(1, 0.33)_BB_PIDILITIND",475
7457,"dfs_38minute_(1, 0.33)_BBRSI_PIDILITIND",311
7458,"dfs_38minute_(1, 0.33)_BBRSI-UC_PIDILITIND",459
7459,"dfs_38minute_(1, 0.33)_MA_PIDILITIND",212
7460,"dfs_38minute_(1, 0.33)_MARSI-C_PIDILITIND",13
7461,"dfs_38minute_(1, 0.33)_MARSI-UC1_PIDILITIND",16
7462,"dfs_38minute_(1, 0.33)_MARSI-UC2_PIDILITIND",56
7463,"dfs_38minute_(1, 0.33)_RSI_PIDILITIND",711
7464,"dfs_38minute_(15, 5)_BB_PIDILITIND",39
7465,"dfs_38minute_(15, 5)_BBRSI_PIDILITIND",40
7466,"dfs_38minute_(15, 5)_BBRSI-UC_PIDILITIND",39
7467,"dfs_38minute_(15, 5)_MA_PIDILITIND",46
7468,"dfs_38minute_(15, 5)_MARSI-C_PIDILITIND",9
7469,"dfs_38minute_(15, 5)_MARSI-UC1_PIDILITIND",12
7470,"dfs_38minute_(15, 5)_MARSI-UC2_PIDILITIND",24
7471,"dfs_38minute_(15, 5)_RSI_PIDILITIND",44
7472,"dfs_38minute_(3, 1)_BB_PIDILITIND",329
7473,"dfs_38minute_(3, 1)_BBRSI_PIDILITIND",240
7474,"dfs_38minute_(3, 1)_BBRSI-UC_PIDILITIND",320
7475,"dfs_38minute_(3, 1)_MA_PIDILITIND",183
7476,"dfs_38minute_(3, 1)_MARSI-C_PIDILITIND",13
7477,"dfs_38minute_(3, 1)_MARSI-UC1_PIDILITIND",16
7478,"dfs_38minute_(3, 1)_MARSI-UC2_PIDILITIND",52
7479,"dfs_38minute_(3, 1)_RSI_PIDILITIND",427
7480,"dfs_38minute_(30, 10)_BB_PIDILITIND",18
7481,"dfs_38minute_(30, 10)_BBRSI_PIDILITIND",18
7482,"dfs_38minute_(30, 10)_BBRSI-UC_PIDILITIND",14
7483,"dfs_38minute_(30, 10)_MA_PIDILITIND",16
7484,"dfs_38minute_(30, 10)_MARSI-C_PIDILITIND",5
7485,"dfs_38minute_(30, 10)_MARSI-UC1_PIDILITIND",7
7486,"dfs_38minute_(30, 10)_MARSI-UC2_PIDILITIND",13
7487,"dfs_38minute_(30, 10)_RSI_PIDILITIND",14
7488,"dfs_day_(1, 0.33)_BB_PIIND",50
7489,"dfs_day_(1, 0.33)_BBRSI_PIIND",37
7490,"dfs_day_(1, 0.33)_BBRSI-UC_PIIND",49
7491,"dfs_day_(1, 0.33)_MA_PIIND",17
7492,"dfs_day_(1, 0.33)_MARSI-C_PIIND",1
7493,"dfs_day_(1, 0.33)_MARSI-UC1_PIIND",0
7494,"dfs_day_(1, 0.33)_MARSI-UC2_PIIND",2
7495,"dfs_day_(1, 0.33)_RSI_PIIND",82
7496,"dfs_day_(15, 5)_BB_PIIND",27
7497,"dfs_day_(15, 5)_BBRSI_PIIND",21
7498,"dfs_day_(15, 5)_BBRSI-UC_PIIND",27
7499,"dfs_day_(15, 5)_MA_PIIND",13
7500,"dfs_day_(15, 5)_MARSI-C_PIIND",1
7501,"dfs_day_(15, 5)_MARSI-UC1_PIIND",0
7502,"dfs_day_(15, 5)_MARSI-UC2_PIIND",2
7503,"dfs_day_(15, 5)_RSI_PIIND",30
7504,"dfs_day_(3, 1)_BB_PIIND",43
7505,"dfs_day_(3, 1)_BBRSI_PIIND",33
7506,"dfs_day_(3, 1)_BBRSI-UC_PIIND",42
7507,"dfs_day_(3, 1)_MA_PIIND",17
7508,"dfs_day_(3, 1)_MARSI-C_PIIND",1
7509,"dfs_day_(3, 1)_MARSI-UC1_PIIND",0
7510,"dfs_day_(3, 1)_MARSI-UC2_PIIND",2
7511,"dfs_day_(3, 1)_RSI_PIIND",68
7512,"dfs_day_(30, 10)_BB_PIIND",16
7513,"dfs_day_(30, 10)_BBRSI_PIIND",15
7514,"dfs_day_(30, 10)_BBRSI-UC_PIIND",16
7515,"dfs_day_(30, 10)_MA_PIIND",12
7516,"dfs_day_(30, 10)_MARSI-C_PIIND",1
7517,"dfs_day_(30, 10)_MARSI-UC1_PIIND",0
7518,"dfs_day_(30, 10)_MARSI-UC2_PIIND",2
7519,"dfs_day_(30, 10)_RSI_PIIND",19
7520,"dfs_hour_(1, 0.33)_BB_PIIND",348
7521,"dfs_hour_(1, 0.33)_BBRSI_PIIND",216
7522,"dfs_hour_(1, 0.33)_BBRSI-UC_PIIND",329
7523,"dfs_hour_(1, 0.33)_MA_PIIND",174
7524,"dfs_hour_(1, 0.33)_MARSI-C_PIIND",13
7525,"dfs_hour_(1, 0.33)_MARSI-UC1_PIIND",23
